instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c101C5,4,5,depot,1,sweep,2.6999996407539584e-06,3005916.4365157867,206.43651578671387,551.0,2.0,0.0,3.0
c101C5,4,5,depot,1,nearest,1.2399999832268804e-05,3002030.5746423015,206.43651578671387,162.41381265149107,2.0,0.0,3.0
c101C5,4,5,depot,1,grasp,0.0003133000000161701,1000445.3148421628,245.31484216278636,0.0,2.0,1.0,1.0
c101C5,4,5,depot,1,mp_eavns,0.011961499999415537,491.4725732214255,291.4725732214255,0.0,2.0,2.0,0.0
c101C5,4,5,phased,3,edd,3.899999683198985e-06,1000451.8395758047,251.83957580467964,0.0,2.0,1.0,1.0
c101C5,4,5,phased,3,sweep,3.600000127335079e-06,1010255.352906282,213.12159050406265,984.2231315777824,2.0,1.0,1.0
c101C5,4,5,phased,3,nearest,1.1299999641778413e-05,1002030.6782291308,206.5401026159407,162.41381265149107,2.0,1.0,1.0
c101C5,4,5,phased,3,grasp,0.00032890000056795543,473.846486870167,273.846486870167,0.0,2.0,2.0,0.0
c101C5,4,5,phased,3,mp_eavns,0.010972400000355265,473.846486870167,273.846486870167,0.0,2.0,2.0,0.0
c101C5,4,5,all,3,edd,2.499999936844688e-06,1000451.8395758047,251.83957580467964,0.0,2.0,1.0,1.0
c101C5,4,5,all,3,sweep,2.70000055024866e-06,1010255.352906282,213.12159050406265,984.2231315777824,2.0,1.0,1.0
c101C5,4,5,all,3,nearest,8.799999704933725e-06,1002030.6782291308,206.5401026159407,162.41381265149107,2.0,1.0,1.0
c101C5,4,5,all,3,grasp,0.0003293999998277286,473.846486870167,273.846486870167,0.0,2.0,2.0,0.0
c101C5,4,5,all,3,mp_eavns,0.010806999999658728,473.846486870167,273.846486870167,0.0,2.0,2.0,0.0
c103C15,1,4,depot,1,edd,3.8000007407390513e-06,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,depot,1,sweep,2.6999996407539584e-06,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,depot,1,nearest,9.200000022246968e-06,1000354.2095019708,154.2095019707516,0.0,2.0,0.0,1.0
c103C15,1,4,depot,1,grasp,0.00023229999987961492,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,depot,1,mp_eavns,0.005443000000013853,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
c103C15,1,4,phased,2,edd,2.1999994714860804e-06,328.1046497035028,128.1046497035028,0.0,2.0,0.0,0.0
