algorithm,runs,objective_mean,distance_mean,tardiness_mean,routes_mean,recharges_mean,infeasible_legs_mean,runtime_seconds_mean
edd,432,1392004.539095164,301.9755409768118,20.024873937243974,2.986111111111111,1.2916666666666667,1.3912037037037037,6.687500009168919e-06
grasp,432,355964.15339156974,278.83307044949765,124.18018026017324,2.7685185185185186,1.7222222222222223,0.3541666666666667,0.002030279398099908
mp_eavns,432,299147.1097885458,248.58391996572024,0.014623895043658427,2.872685185185185,1.1481481481481481,0.2986111111111111,0.04742386805552693
nearest,432,1089816.8635565615,265.6419771412873,362.9462320161048,2.736111111111111,1.1481481481481481,1.0856481481481481,2.0783564831685066e-05
sweep,432,1012860.3293517915,249.13439365078662,305.33245877704024,2.986111111111111,0.6759259259259259,1.0092592592592593,6.120370372813071e-06
