algorithm,runs,objective_mean,distance_mean,tardiness_mean,routes_mean,recharges_mean,infeasible_legs_mean,runtime_seconds_mean
alns,1104,1491735.638569992,1150.6126158637755,2.27071135484551,14.318840579710145,5.011775362318841,1.4891304347826086,14.438532068387481
edd,1104,8110288.21901062,1779.4581035031295,179.47210520449403,16.41576086956522,9.231884057971014,8.105072463768115,2.477047096165378e-05
grasp,1104,2525489.645326195,1368.1648528926494,908.8237719678884,14.46286231884058,7.66213768115942,2.5135869565217392,0.3461850770832707
mp_eavns,1104,1617555.6199290745,1071.0495588386673,1.7360225308421808,14.309782608695652,4.1893115942028984,1.6150362318840579,3.725585624637744
mp_eavns_norepair,1104,1630226.5853429341,1071.8687089743041,0.5441271640913825,14.318840579710145,4.202898550724638,1.627717391304348,3.5496086052534985
mp_eavns_noshake,1104,1632965.331096779,1076.4308201906395,1.6345928762312891,14.377717391304348,4.181159420289855,1.6304347826086956,0.5928842519021297
mp_eavns_nowarm,1104,1936032.1316385104,1174.6251552335787,45.768764269717195,14.28804347826087,5.367753623188406,1.9329710144927537,0.9124248815217377
nearest,1104,3657116.876627884,1270.583807164431,1490.870224100918,14.44836956521739,5.395833333333333,3.6394927536231885,0.0003213188403962071
sweep,1104,4293766.168948728,1303.1910154841646,1180.3014165127101,16.744565217391305,4.440217391304348,4.278985507246377,1.7349818810306832e-05
