instance,period,customers,station_policy,active_stations,algorithm,objective,distance,tardiness,routes,recharges,infeasible_legs
c103C5,4,5,phased,2,edd,1000361.2613846621,161.2613846621467,0.0,2.0,0.0,1.0
c103C5,4,5,phased,2,sweep,1009174.8856452996,162.39755033142472,881.2488094968134,2.0,0.0,1.0
c103C5,4,5,phased,2,nearest,1000377.2862654559,177.28626545587022,0.0,2.0,0.0,1.0
c103C5,4,5,phased,2,grasp,384.49780808583205,184.49780808583205,0.0,2.0,1.0,0.0
c103C5,4,5,all,2,edd,1000361.2613846621,161.2613846621467,0.0,2.0,0.0,1.0
c103C5,4,5,all,2,sweep,1009174.8856452996,162.39755033142472,881.2488094968134,2.0,0.0,1.0
c103C5,4,5,all,2,nearest,1000377.2862654559,177.28626545587022,0.0,2.0,0.0,1.0
c103C5,4,5,all,2,grasp,382.3975503314247,182.39755033142472,0.0,2.0,1.0,0.0
c104C10,1,3,depot,1,edd,1000182.0866422043,82.08664220436576,0.0,1.0,0.0,1.0
c104C10,1,3,depot,1,sweep,1000182.0866422043,82.08664220436576,0.0,1.0,0.0,1.0
c104C10,1,3,depot,1,nearest,1000182.0866422043,82.08664220436577,0.0,1.0,0.0,1.0
c104C10,1,3,depot,1,grasp,1000182.0866422043,82.08664220436576,0.0,1.0,0.0,1.0
c104C10,1,3,phased,2,edd,198.03696333362134,98.03696333362134,0.0,1.0,1.0,0.0
c104C10,1,3,phased,2,sweep,198.03696333362134,98.03696333362134,0.0,1.0,1.0,0.0
c104C10,1,3,phased,2,nearest,191.58605569531193,91.58605569531193,0.0,1.0,1.0,0.0
c104C10,1,3,phased,2,grasp,191.58605569531193,91.58605569531193,0.0,1.0,1.0,0.0
c104C10,1,3,all,4,edd,198.03696333362134,98.03696333362134,0.0,1.0,1.0,0.0
c104C10,1,3,all,4,sweep,198.03696333362134,98.03696333362134,0.0,1.0,1.0,0.0
c104C10,1,3,all,4,nearest,191.58605569531193,91.58605569531193,0.0,1.0,1.0,0.0
c104C10,1,3,all,4,grasp,191.58605569531193,91.58605569531193,0.0,1.0,1.0,0.0
c104C10,2,5,depot,1,edd,2000514.8684061968,214.86840619681237,0.0,3.0,0.0,2.0
c104C10,2,5,depot,1,sweep,1000360.7897963295,160.7897963293981,0.0,2.0,0.0,1.0
c104C10,2,5,depot,1,nearest,1000360.7897963295,160.78979632939811,0.0,2.0,0.0,1.0
c104C10,2,5,depot,1,grasp,405.120105063628,205.120105063628,0.0,2.0,1.0,0.0
c104C10,2,5,phased,3,edd,528.3365079639159,228.3365079639159,0.0,3.0,1.0,0.0
c104C10,2,5,phased,3,sweep,376.7401174586537,176.74011745865369,0.0,2.0,1.0,0.0
c104C10,2,5,phased,3,nearest,370.28920982034424,170.28920982034427,0.0,2.0,1.0,0.0
c104C10,2,5,phased,3,grasp,370.28920982034424,170.28920982034424,0.0,2.0,1.0,0.0
c104C10,2,5,all,4,edd,528.3365079639159,228.3365079639159,0.0,3.0,1.0,0.0
c104C10,2,5,all,4,sweep,376.7401174586537,176.74011745865369,0.0,2.0,1.0,0.0
c104C10,2,5,all,4,nearest,370.28920982034424,170.28920982034427,0.0,2.0,1.0,0.0
c104C10,2,5,all,4,grasp,370.2892098203443,170.2892098203443,0.0,2.0,1.0,0.0
c104C10,3,8,depot,1,edd,2000851.4322806906,451.43228069075235,0.0,4.0,2.0,2.0
c104C10,3,8,depot,1,sweep,4000609.2502766587,309.250276658554,0.0,3.0,0.0,4.0
c104C10,3,8,depot,1,nearest,3000620.224529066,320.2245290660668,0.0,3.0,0.0,3.0
c104C10,3,8,depot,1,grasp,1000720.4208483807,420.42084838067746,0.0,3.0,3.0,1.0
c104C10,3,8,phased,4,edd,851.5587992952928,451.5587992952928,0.0,4.0,4.0,0.0
c104C10,3,8,phased,4,sweep,639.0451464116336,339.0451464116336,0.0,3.0,3.0,0.0
c104C10,3,8,phased,4,nearest,641.0185736238998,341.0185736238998,0.0,3.0,3.0,0.0
c104C10,3,8,phased,4,grasp,648.3470804010682,348.3470804010682,0.0,3.0,3.0,0.0
c104C10,3,8,all,4,edd,851.5587992952928,451.5587992952928,0.0,4.0,4.0,0.0
c104C10,3,8,all,4,sweep,639.0451464116336,339.0451464116336,0.0,3.0,3.0,0.0
c104C10,3,8,all,4,nearest,641.0185736238998,341.0185736238998,0.0,3.0,3.0,0.0
c104C10,3,8,all,4,grasp,632.5942387733242,332.5942387733242,0.0,3.0,3.0,0.0
c104C10,4,10,depot,1,edd,3001007.7456491827,507.74564918285233,0.0,5.0,2.0,3.0
c104C10,4,10,depot,1,sweep,4000757.339307089,357.3393070889709,0.0,4.0,0.0,4.0
c104C10,4,10,depot,1,nearest,4000799.9112722515,399.91127225147903,0.0,4.0,0.0,4.0
c104C10,4,10,depot,1,grasp,1000847.8634560038,447.8634560038867,0.0,4.0,2.0,1.0
c104C10,4,10,phased,4,edd,1005.6671002837246,505.6671002837246,0.0,5.0,4.0,0.0
c104C10,4,10,phased,4,sweep,787.1341768420505,387.13417684205046,0.0,4.0,3.0,0.0
c104C10,4,10,phased,4,nearest,819.2806384362191,419.280638436219,0.0,4.0,3.0,0.0
c104C10,4,10,phased,4,grasp,802.0968929672865,402.09689296728646,0.0,4.0,3.0,0.0
c104C10,4,10,all,4,edd,1005.6671002837246,505.6671002837246,0.0,5.0,4.0,0.0
c104C10,4,10,all,4,sweep,787.1341768420505,387.13417684205046,0.0,4.0,3.0,0.0
c104C10,4,10,all,4,nearest,819.2806384362191,419.280638436219,0.0,4.0,3.0,0.0
c104C10,4,10,all,4,grasp,819.4494641063471,419.44946410634714,0.0,4.0,3.0,0.0
c106C15,1,4,depot,1,edd,160.61172704040348,60.611727040403494,0.0,1.0,0.0,0.0
c106C15,1,4,depot,1,sweep,6102.0330832777145,60.611727040403494,594.1421356237311,1.0,0.0,0.0
c106C15,1,4,depot,1,nearest,4197.02775637732,57.027756377319946,404.0,1.0,0.0,0.0
c106C15,1,4,depot,1,grasp,153.63948341772345,53.63948341772344,0.0,1.0,0.0,0.0
c106C15,1,4,phased,2,edd,160.61172704040348,60.611727040403494,0.0,1.0,0.0,0.0
c106C15,1,4,phased,2,sweep,6102.0330832777145,60.611727040403494,594.1421356237311,1.0,0.0,0.0
c106C15,1,4,phased,2,nearest,4197.02775637732,57.027756377319946,404.0,1.0,0.0,0.0
c106C15,1,4,phased,2,grasp,153.63948341772345,53.63948341772344,0.0,1.0,0.0,0.0
c106C15,1,4,all,3,edd,160.61172704040348,60.611727040403494,0.0,1.0,0.0,0.0
c106C15,1,4,all,3,sweep,6102.0330832777145,60.611727040403494,594.1421356237311,1.0,0.0,0.0
c106C15,1,4,all,3,nearest,4197.02775637732,57.027756377319946,404.0,1.0,0.0,0.0
c106C15,1,4,all,3,grasp,153.63948341772345,53.63948341772344,0.0,1.0,0.0,0.0
c106C15,2,8,depot,1,edd,4000441.1696543884,241.16965438848226,0.0,2.0,0.0,4.0
c106C15,2,8,depot,1,sweep,1011322.7474728808,190.6154385248052,1093.2132034355966,2.0,0.0,1.0
c106C15,2,8,depot,1,nearest,1021864.6904517752,212.6897965204642,2145.2000655254697,2.0,1.0,1.0
c106C15,2,8,depot,1,grasp,1000438.5577868143,238.55778681426074,0.0,2.0,1.0,1.0
c106C15,2,8,phased,2,edd,4000441.1696543884,241.16965438848226,0.0,2.0,0.0,4.0
c106C15,2,8,phased,2,sweep,1011322.7474728808,190.6154385248052,1093.2132034355966,2.0,0.0,1.0
c106C15,2,8,phased,2,nearest,1021729.0288198488,201.78052728462922,2132.724829256419,2.0,1.0,1.0
c106C15,2,8,phased,2,grasp,1000755.828455743,233.3781911634794,32.245026457950644,2.0,1.0,1.0
c106C15,2,8,all,3,edd,2000442.0545991247,242.05459912477698,0.0,2.0,1.0,2.0
c106C15,2,8,all,3,sweep,11326.600836701271,194.46880234530533,1093.2132034355966,2.0,1.0,0.0
c106C15,2,8,all,3,nearest,21781.923155214772,201.48367865133815,2138.0439476563433,2.0,1.0,0.0
c106C15,2,8,all,3,grasp,723.6069506639349,225.15668608442928,29.845026457950553,2.0,2.0,0.0
c106C15,3,12,depot,1,edd,7000729.177256913,429.17725691258255,0.0,3.0,0.0,7.0
c106C15,3,12,depot,1,sweep,1018516.1384279956,267.9508808850586,1794.8187547110606,3.0,0.0,1.0
c106C15,3,12,depot,1,nearest,4027508.933101125,285.5541095096877,2692.337899161539,3.0,0.0,4.0
c106C15,3,12,depot,1,grasp,1004068.415284364,363.7721300576353,340.4643154306401,3.0,2.0,1.0
c106C15,3,12,phased,3,edd,7000729.177256913,429.17725691258255,0.0,3.0,0.0,7.0
