instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c101C10,3,8,all,5,grasp,0.001509700000497105,2145.2744655788583,423.93790977443126,132.13365558044268,4.0,5.0,0.0
c101C10,3,8,all,5,mp_eavns,0.057479300000522926,769.9021723398407,369.9021723398407,0.0,4.0,4.0,0.0
c101C10,4,10,depot,1,edd,5.699999746866524e-06,9001005.757719325,505.75771932480524,0.0,5.0,0.0,9.0
c101C10,4,10,depot,1,sweep,4.100000296602957e-06,7008890.954018239,416.70548720020776,797.4248531038754,5.0,0.0,7.0
c101C10,4,10,depot,1,nearest,2.5399999685760122e-05,6015165.765833584,427.51328257925707,1423.8252551004732,5.0,0.0,6.0
c101C10,4,10,depot,1,grasp,0.0011514999996506958,6004601.694268088,425.3611915597712,367.63330765278397,5.0,0.0,6.0
c101C10,4,10,depot,1,mp_eavns,0.03454799999963143,5000928.28915648,473.74349573293046,5.454566074687364,4.0,2.0,5.0
c101C10,4,10,phased,5,edd,6.50000038149301e-06,4001031.169049144,531.1690491436335,0.0,5.0,4.0,4.0
c101C10,4,10,phased,5,sweep,5.899999450775795e-06,1010245.5481698387,449.9630829955023,929.5585086843181,5.0,4.0,1.0
c101C10,4,10,phased,5,nearest,2.3600000531587284e-05,2015192.9480276708,454.695476666229,1423.8252551004732,5.0,4.0,2.0
c101C10,4,10,phased,5,grasp,0.001426799999535433,1008236.228165823,549.6464719644348,718.6581693858619,5.0,7.0,1.0
c101C10,4,10,phased,5,mp_eavns,0.1007739999995465,1000940.8469875765,440.8469875764058,0.0,5.0,4.0,1.0
c101C10,4,10,all,5,edd,7.100000402715523e-06,4001031.169049144,531.1690491436335,0.0,5.0,4.0,4.0
c101C10,4,10,all,5,sweep,6.000000212225132e-06,1010245.5481698387,449.9630829955023,929.5585086843181,5.0,4.0,1.0
c101C10,4,10,all,5,nearest,2.4399999347224366e-05,2015192.9480276708,454.695476666229,1423.8252551004732,5.0,4.0,2.0
c101C10,4,10,all,5,grasp,0.0017114000002038665,1026285.9484689102,448.59464283200697,2533.735382607823,5.0,4.0,1.0
c101C10,4,10,all,5,mp_eavns,0.11413089999950898,1000940.8469875765,440.8469875764058,0.0,5.0,4.0,1.0
c101C5,1,2,depot,1,edd,4.599999556376133e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,depot,1,sweep,3.1999998100218363e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,depot,1,nearest,1.0800000382005237e-05,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,depot,1,grasp,0.00026670000079320744,5054.469973162011,102.54559344635005,485.19243797156616,1.0,1.0,0.0
c101C5,1,2,depot,1,mp_eavns,0.004517200000009325,302.54559344635004,102.54559344635005,0.0,2.0,0.0,0.0
c101C5,1,2,phased,2,edd,5.800000508315861e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,phased,2,sweep,7.3999999585794285e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,phased,2,nearest,1.2399999832268804e-05,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,phased,2,grasp,0.0003341999999975087,5054.469973162011,102.54559344635005,485.19243797156616,1.0,1.0,0.0
c101C5,1,2,phased,2,mp_eavns,0.005676100000528095,302.54559344635004,102.54559344635005,0.0,2.0,0.0,0.0
c101C5,1,2,all,3,edd,3.2999996619764715e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,all,3,sweep,3.5000002753804438e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,all,3,nearest,6.70000008540228e-06,1000187.3283094778,87.32830947781493,0.0,1.0,0.0,1.0
c101C5,1,2,all,3,grasp,0.00016200000027311035,5054.469973162011,102.54559344635005,485.19243797156616,1.0,1.0,0.0
c101C5,1,2,all,3,mp_eavns,0.0037463999997271458,302.54559344635004,102.54559344635005,0.0,2.0,0.0,0.0
c101C5,2,3,depot,1,edd,3.6999999792897142e-06,1000378.703324505,178.70332450498913,0.0,2.0,1.0,1.0
c101C5,2,3,depot,1,sweep,2.3000002329354174e-06,2000363.4860405365,163.48604053645403,0.0,2.0,0.0,2.0
c101C5,2,3,depot,1,nearest,8.299999535665847e-06,2000363.4860405365,163.48604053645403,0.0,2.0,0.0,2.0
c101C5,2,3,depot,1,grasp,0.00021079999987705378,1000339.0703270882,139.07032708824332,0.0,2.0,0.0,1.0
c101C5,2,3,depot,1,mp_eavns,0.004660499999772583,1000339.0703270882,139.07032708824332,0.0,2.0,0.0,1.0
c101C5,2,3,phased,2,edd,3.899999683198985e-06,1000378.703324505,178.70332450498913,0.0,2.0,1.0,1.0
c101C5,2,3,phased,2,sweep,3.1999998100218363e-06,2000363.4860405365,163.48604053645403,0.0,2.0,0.0,2.0
c101C5,2,3,phased,2,nearest,7.999999979801942e-06,2000363.4860405365,163.48604053645403,0.0,2.0,0.0,2.0
c101C5,2,3,phased,2,grasp,0.0002148000003217021,1000339.0703270882,139.07032708824332,0.0,2.0,0.0,1.0
c101C5,2,3,phased,2,mp_eavns,0.004712699999799952,1000339.0703270882,139.07032708824332,0.0,2.0,0.0,1.0
c101C5,2,3,all,3,edd,2.7999994927085936e-06,1000378.703324505,178.70332450498913,0.0,2.0,1.0,1.0
c101C5,2,3,all,3,sweep,2.3000002329354174e-06,2000363.4860405365,163.48604053645403,0.0,2.0,0.0,2.0
c101C5,2,3,all,3,nearest,6.399999620043673e-06,2000363.4860405365,163.48604053645403,0.0,2.0,0.0,2.0
c101C5,2,3,all,3,grasp,0.00024510000002919696,1000339.0703270882,139.07032708824332,0.0,2.0,0.0,1.0
c101C5,2,3,all,3,mp_eavns,0.005621199999950477,1000339.0703270882,139.07032708824332,0.0,2.0,0.0,1.0
c101C5,3,4,depot,1,edd,4.399999852466863e-06,3000450.6811053935,250.68110539358509,0.0,2.0,0.0,3.0
c101C5,3,4,depot,1,sweep,2.8000004022032954e-06,3000393.4860405363,193.48604053645403,0.0,2.0,0.0,3.0
c101C5,3,4,depot,1,nearest,1.1799999811046291e-05,3000393.4860405363,193.48604053645403,0.0,2.0,0.0,3.0
c101C5,3,4,depot,1,grasp,0.0003102999999100575,2000408.703324505,208.70332450498915,0.0,2.0,1.0,2.0
