instance,period,customers,station_policy,active_stations,algorithm,runtime_seconds,objective,distance,tardiness,routes,recharges,infeasible_legs
c101_21,1,25,depot,1,edd,2.2100000933278352e-05,8001904.93646505,904.9364650496559,0.0,10.0,0.0,8.0
c101_21,1,25,depot,1,sweep,8.999999408842996e-06,4014112.8236357938,720.010014316152,1239.2813621477392,10.0,0.0,4.0
c101_21,1,25,depot,1,nearest,8.35999999253545e-05,4026988.344295122,639.6281737158907,2544.8716121406437,9.0,0.0,4.0
c101_21,1,25,depot,1,grasp,0.012425500000972534,4011174.609387504,672.5662800407772,960.2043107463256,9.0,0.0,4.0
c101_21,1,25,depot,1,mp_eavns,0.23370040000008885,2001593.2863553104,693.2863553102707,0.0,9.0,1.0,2.0
c101_21,1,25,phased,6,edd,1.0699997801566496e-05,4001917.4723825725,917.4723825726026,0.0,10.0,4.0,4.0
c101_21,1,25,phased,6,sweep,9.900002623908222e-06,14123.237555682077,730.4239342046858,1239.2813621477392,10.0,4.0,0.0
c101_21,1,25,phased,6,nearest,8.149999848683365e-05,26998.44370565824,649.7275842518028,2544.8716121406437,9.0,4.0,0.0
c101_21,1,25,phased,6,grasp,0.022330899999360554,11003.326280858017,709.0583271832444,939.4267953674772,9.0,4.0,0.0
c101_21,1,25,phased,6,mp_eavns,0.2960272000018449,1561.5229485120212,661.5229485120213,0.0,9.0,4.0,0.0
c101_21,1,25,all,21,edd,1.3299999409355223e-05,4001917.4723825725,917.4723825726026,0.0,10.0,4.0,4.0
c101_21,1,25,all,21,sweep,9.499999578110874e-06,14123.237555682077,730.4239342046858,1239.2813621477392,10.0,4.0,0.0
c101_21,1,25,all,21,nearest,8.820000221021473e-05,26997.74879459884,649.0326731924029,2544.8716121406437,9.0,4.0,0.0
c101_21,1,25,all,21,grasp,0.03706419999798527,8377.225819670895,762.4070266795629,671.4818792991333,9.0,5.0,0.0
c101_21,1,25,all,21,mp_eavns,0.5145211999988533,1529.5213274039947,629.5213274039947,0.0,9.0,4.0,0.0
c101_21,2,50,depot,1,edd,1.6400001186411828e-05,23005332.088915095,2396.781264328322,83.53076507682351,21.0,2.0,23.0
c101_21,2,50,depot,1,sweep,1.2900000001536682e-05,12032643.28871968,1655.4821581307888,2878.780656154918,22.0,0.0,12.0
c101_21,2,50,depot,1,nearest,0.0002509000005375128,13058211.36032237,1622.4372478557275,5468.8923074513605,19.0,1.0,13.0
c101_21,2,50,depot,1,grasp,0.07604390000051353,10016989.323103676,1658.2154009120777,1343.1107702762747,19.0,1.0,10.0
c101_21,2,50,depot,1,mp_eavns,1.2563888000004226,8003432.438939009,1532.4389390088709,0.0,19.0,2.0,8.0
c101_21,2,50,phased,11,edd,2.5000001187436283e-05,10006332.617366342,2411.502452943391,182.1114913398477,21.0,13.0,10.0
c101_21,2,50,phased,11,sweep,1.889999839477241e-05,2032661.0810853404,1673.2745237911372,2878.780656154918,22.0,10.0,2.0
c101_21,2,50,phased,11,nearest,0.0004605000031006057,63376.62279034211,1599.656007976008,5987.69667823661,19.0,11.0,0.0
c101_21,2,50,phased,11,grasp,0.19146460000047227,30497.934303437647,1890.595139033423,2670.7339164404225,19.0,14.0,0.0
c101_21,2,50,phased,11,mp_eavns,2.421931900000345,3377.1461707508206,1477.1461707508206,0.0,19.0,10.0,0.0
c101_21,2,50,all,21,edd,1.9099999917671084e-05,10006332.617366342,2411.502452943391,182.1114913398477,21.0,13.0,10.0
c101_21,2,50,all,21,sweep,1.5800000255694613e-05,2032661.0810853404,1673.2745237911372,2878.780656154918,22.0,10.0,2.0
c101_21,2,50,all,21,nearest,0.0002950999987660907,63353.489963345906,1599.4939662427032,5985.39959971032,19.0,12.0,0.0
c101_21,2,50,all,21,grasp,0.2351810000000114,36236.461480053964,1729.9542572846071,3260.650722276936,19.0,11.0,0.0
c101_21,2,50,all,21,mp_eavns,3.109801399998105,3323.435077019579,1423.4350770195786,0.0,19.0,9.0,0.0
c101_21,3,75,depot,1,edd,2.5099998310906813e-05,39009206.16060477,3750.6166778339802,235.55439269332692,31.0,7.0,39.0
c101_21,3,75,depot,1,sweep,1.9699997210409492e-05,18071195.191724513,2423.1399277743835,6547.2051796740025,33.0,0.0,18.0
c101_21,3,75,depot,1,nearest,0.0005311999993864447,18093755.943540413,2392.114895531544,8856.382864488265,28.0,1.0,18.0
c101_21,3,75,depot,1,grasp,0.21088869999948656,17103667.80823286,2460.6227016707603,9840.718553118619,28.0,2.0,17.0
c101_21,3,75,depot,1,mp_eavns,4.502709200001846,11004976.819819394,2176.8198193939197,0.0,28.0,2.0,11.0
c101_21,3,75,phased,16,edd,2.9599999834317714e-05,9013466.778709207,3809.1240064090825,655.7654702797466,31.0,28.0,9.0
c101_21,3,75,phased,16,sweep,2.1599997126031667e-05,2072326.770755979,2474.5061614234687,6655.226459455558,33.0,15.0,2.0
c101_21,3,75,phased,16,nearest,0.00048160000005736947,97418.8460268025,2375.6933779846277,9224.315264881787,28.0,15.0,0.0
c101_21,3,75,phased,16,grasp,0.4645091999991564,57579.866151890565,2843.026459624857,5193.68396922657,28.0,23.0,0.0
